,userid,itemid,courseid,finalgrade
44337,1748,7233,7,47.66833548154584
44338,2847,5339,6,9.718792264370837
44339,1573,5065,6,85.2976817265747
44340,1916,8,0,79.62727912224966
44341,3098,1094,1,56.98676263860392
44342,1421,1869,2,55.196580222676026
44343,154,5487,6,31.552831294906913
44344,305,1180,1,48.625880761787194
44345,1846,95,0,51.247912454417865
44346,951,5292,6,34.84283751980378
44347,106,4434,5,51.36275853536969
44348,2848,5286,6,55.25089297446404
44349,2023,5293,6,64.42171511684529
44350,2332,5067,6,51.63407853091051
44351,3146,1215,1,26.324771828558546
44352,1284,5065,6,76.72756972568888
44353,2998,38,0,33.061049867942906
44354,1366,3937,4,67.23714951222199
44355,1858,5110,6,66.96768686865134
44356,2230,5063,6,19.993675234318587
44357,2698,2116,2,64.07400141137263
44358,1356,5128,6,65.05836956499753
44359,2188,5293,6,64.76899700188304
44360,2275,1361,1,18.57896283296657
44361,1409,15,0,33.24800839486924
44362,2345,55,0,65.7028601928238
44363,2491,5069,6,46.87559008153071
44364,960,33,0,69.71130460527613
44365,2995,19,0,21.977159738505136
44366,1578,64,0,60.52165358421141
44367,888,1905,2,83.53754934579834
44368,1868,0,0,65.5381247938802
44369,886,1184,1,86.81221114328497
44370,448,5443,6,59.623878471126275
44371,2044,5121,6,75.00694553776971
44372,407,1919,2,72.15492675611496
44373,1448,5290,6,93.11112128983864
44374,3180,5104,6,85.21676896782861
44375,1689,2125,2,68.30328249022
44376,3235,1921,2,34.559955673132094
44377,541,5080,6,48.0492640920155
44378,3174,5130,6,58.780861988834495
44379,1438,5061,6,66.70508030956509
44380,1205,5290,6,31.200205958740355
44381,1330,5131,6,35.655779566413145
44382,2361,1089,1,83.54153354859697
44383,1870,1219,1,17.74633549263512
44384,2811,1893,2,77.48605178990961
44385,1211,8,0,37.01378305063832
44386,2910,50,0,31.075167714296665
44387,919,2012,2,67.27571358157392
44388,250,1919,2,66.84286594442412
44389,1653,55,0,47.23113198025831
44390,2280,18,0,68.88514248630207
44391,2343,42,0,46.817982724575856
44392,2198,4280,5,70.86621145336638
44393,1299,5068,6,69.0351072344863
44394,1986,5462,6,68.1806583589654
44395,1578,90,0,98.70273867061269
44396,1482,1919,2,16.98409970093887
44397,1199,5284,6,74.63576454817499
44398,1346,5458,6,48.08309989562322
44399,2495,4188,5,59.082691642186994
44400,1585,1215,1,70.03254702263791
44401,2157,1184,1,56.69489428075892
44402,2486,5487,6,33.47879679274631
44403,1675,5065,6,44.94734228168575
44404,2860,9,0,72.88229846546626
44405,1355,1238,1,13.387990762187675
44406,578,1885,2,89.54485068716288
44407,1994,8,0,50.35674952704177
44408,2866,3820,4,26.313212082419312
44409,37,1920,2,82.33352386970407
44410,1025,1921,2,51.39684183939297
44411,1729,21,0,76.63370836802456
44412,1591,5120,6,65.88970474826992
44413,574,4300,5,61.74270590013021
44414,3181,5123,6,30.587993451406167
44415,2634,3007,3,61.76239180267154
44416,1083,49,0,59.74013740861132
44417,2779,91,0,16.262548110640058
44418,42,45,0,61.98708294066329
44419,352,6730,7,45.90127658601226
44420,186,85,0,24.15059187758138
44421,650,97,0,47.93706491610533
44422,168,1885,2,52.048497082305914
44423,2109,4175,5,40.321357562849144
44424,1868,1862,2,86.84275803479277
44425,2035,113,0,55.15068880228054
44426,344,27,0,50.05768812383829
44427,2607,1066,1,66.87352145323634
44428,600,1873,2,19.888123528981765
44429,1136,4402,5,64.92115703148697
44430,980,131,0,73.24904441241215
44431,1190,5298,6,79.00067866352634
44432,3180,5124,6,61.521888419615905
44433,1216,5061,6,53.89669636367409
44434,773,131,0,38.46691235040439
44435,479,1258,1,46.832028078462145
44436,2774,1371,1,78.00988913264057
44437,496,5284,6,71.81913300244906
44438,2105,21,0,61.01810744198461
44439,661,3250,3,43.27031753814071
44440,986,19,0,15.598591626585996
44441,2551,5288,6,66.66774464007733
44442,968,1215,1,54.76561408698228
44443,287,42,0,87.89964822394506
44444,1717,4249,5,63.57565669286844
44445,960,69,0,63.4733479991012
44446,1711,73,0,49.4880767327122
44447,1937,9,0,51.554232266837666
44448,241,5343,6,61.015960517730115
44449,669,5284,6,52.69912836524233
44450,339,5110,6,66.29731900663516
44451,253,1046,1,74.4139902689558
44452,1963,38,0,63.09872006384628
44453,1369,16,0,63.15158379022822
44454,2774,1368,1,87.37649237766976
44455,1870,1058,1,63.33472792062247
44456,3140,4226,5,15.927551895010946
44457,2604,1,0,65.42536899874173
44458,2970,4257,5,52.30920084240528
44459,1859,5064,6,35.8154390180672
44460,493,6305,7,34.43958353548984
44461,700,5104,6,80.87248498757043
44462,1412,1089,1,39.73985961243305
44463,1660,5123,6,63.72754186252066
44464,299,95,0,67.20700894597982
44465,1633,1952,2,53.13576058384028
44466,1537,5489,6,64.25584631144653
44467,1741,5091,6,50.278997937277005
44468,531,4050,4,49.53907770550885
44469,3235,5076,6,42.013096752630986
44470,1480,5109,6,67.43046323718949
44471,2750,5462,6,65.51096663275959
44472,2505,1058,1,76.12865405165478
44473,1603,5130,6,68.3993715168531
44474,1545,1100,1,54.300429802785764
44475,304,4300,5,49.657186724389895
44476,351,5503,6,63.327116125556074
44477,554,4402,5,35.73530659076827
44478,1432,1048,1,79.81337490709463
44479,2220,2671,2,65.35358263856612
44480,1768,5124,6,30.006590082949568
44481,2501,1,0,41.74831916618262
44482,1311,21,0,74.82412644541895
44483,3143,5134,6,70.98394672946263
44484,503,1862,2,66.95432187201554
44485,404,38,0,63.33904535788981
44486,1068,1214,1,72.9585593915278
44487,1089,5216,6,67.51367409358251
44488,2239,1219,1,46.42222732370827
44489,2933,1919,2,35.78436386606577
44490,1068,1058,1,49.301765394711616
44491,1632,6880,7,68.05088533777207
44492,2484,5527,6,27.67738276230252
44493,1486,1161,1,47.71361941398964
44494,2463,1119,1,70.4527442169062
44495,1554,4434,5,32.639607578044505
44496,339,1889,2,34.570247748901615
44497,436,5426,6,87.94159329551924
44498,2458,1115,1,29.765303609359805
44499,1730,130,0,52.92622400152423
44500,2568,6333,7,49.45254665202727
44501,254,21,0,49.7364464595987
44502,1126,5089,6,92.3394973215252
44503,2497,5143,6,64.66312501665685
44504,1503,1240,1,41.4442606442802
44505,2124,16,0,65.05223963363538
44506,2946,22,0,29.520288443656955
44507,97,1,0,25.187696896075767
44508,1740,4,0,67.34561107718497
44509,853,79,0,53.50250389153485
44510,1554,4226,5,63.048810237190715
44511,1978,19,0,89.23639967925828
44512,1031,5537,6,65.12926630226714
44513,12,1080,1,47.339722107363485
44514,317,18,0,81.14831577737259
44515,1573,4300,5,51.3722860400155
44516,1012,1880,2,74.08804916315032
44517,2074,16,0,53.52661673703932
44518,467,5109,6,61.065107313617276
44519,1199,5065,6,27.51355194299742
44520,2742,24,0,47.9956270280529
44521,2939,5285,6,57.278310344189876
44522,1621,10,0,64.05835614609077
44523,3174,5077,6,47.84752332366331
44524,2535,1273,1,24.56914892139174
44525,2157,22,0,48.37036376053388
44526,3098,1925,2,63.481688734466935
44527,377,1093,1,45.97476909800622
44528,720,79,0,52.29082281232294
44529,1176,2197,2,47.09726009453734
44530,2415,38,0,46.51348152354069
44531,2191,10,0,64.27064054348315
44532,1461,5082,6,68.993838793613
44533,1095,1996,2,18.837822871205006
44534,1571,42,0,34.90381878421554
44535,135,79,0,67.22498412575305
44536,403,49,0,63.09103376813905
44537,1921,1241,1,58.0491659283832
44538,1845,5109,6,27.920169411063874
44539,1,5063,6,52.268976665959954
44540,1547,1061,1,83.83636289381404
44541,2606,5109,6,66.66613360597542
44542,474,1946,2,50.60382879260604
44543,2930,796,0,70.39587925993304
44544,2017,5130,6,31.01253295639962
44545,942,5061,6,75.48594574314704
44546,2645,5109,6,48.807536718102774
44547,374,76,0,66.54751618341305
44548,334,1099,1,38.12909284583111
44549,1332,2107,2,70.78361987535646
44550,1832,96,0,27.41660066353654
44551,2491,95,0,50.219723346457265
44552,2315,55,0,82.23916217977313
44553,253,1126,1,34.465571135067634
44554,969,5069,6,47.61969431607421
44555,1212,4360,5,81.05407151378955
44556,554,16,0,58.814253743512616
44557,906,16,0,46.32459810838286
44558,2338,38,0,65.87417582318702
44559,1104,5293,6,39.99678180039454
44560,2239,1693,1,15.7914785732033
44561,1259,4436,5,30.828724612253794
44562,2742,76,0,64.61091054906561
44563,2349,91,0,37.37550269369714
44564,2509,1113,1,70.74745460672108
44565,76,5090,6,65.29369424505167
44566,2257,2056,2,46.590226461575405
44567,2531,38,0,46.68293459093268
44568,1823,73,0,35.289864877537056
44569,1228,1885,2,50.88926141395641
44570,2478,130,0,76.04132012535489
44571,3056,1054,1,81.33807299404997
44572,1381,1189,1,89.76628741366054
44573,1465,69,0,55.98052453641043
44574,2508,8,0,78.26647850252326
44575,2516,79,0,57.19042636415703
44576,2987,3156,3,43.89520800580509
44577,1614,9,0,51.39855048639333
44578,1590,1871,2,48.37133378146951
44579,703,5094,6,69.14858603797131
44580,1621,55,0,59.960356713074106
44581,558,5129,6,53.02645583973775
44582,2161,4255,5,62.15200232048863
44583,1087,38,0,53.65906114910726
44584,2275,1377,1,83.53678833179025
44585,2542,1880,2,78.83138918534887
44586,13,5131,6,53.8747615211494
44587,1663,5094,6,65.68187903907648
44588,2531,81,0,64.69901165239679
44589,1032,79,0,30.4463612994535
44590,729,27,0,91.21801737133218
44591,191,5066,6,74.36869862588308
44592,1556,1101,1,46.272457151354764
44593,2070,5461,6,42.68098326193608
44594,993,5068,6,64.08755598058296
44595,446,1923,2,57.541613253094155
44596,3239,82,0,60.810424821539435
44597,2179,5291,6,37.30612558758396
44598,988,4,0,69.7476301728018
44599,2019,1151,1,65.62299030388819
44600,913,5284,6,51.2830740482304
44601,859,1053,1,17.175236041174564
44602,81,5086,6,63.418159250110214
44603,956,4393,5,18.386094545237057
44604,2463,80,0,65.24511182778045
44605,1545,85,0,72.00740582832385
44606,1786,1214,1,40.83998963966879
44607,1243,1862,2,52.216675890540294
44608,2303,133,0,26.001147321470857
44609,969,5126,6,71.555390142825
44610,1785,5104,6,25.45805310944508
44611,1315,0,0,68.17349874355915
44612,1,5062,6,66.65488173797469
44613,1676,140,0,62.997814412419764
44614,3235,1206,1,82.38726358956225
44615,371,1905,2,46.186172501438854
44616,1335,1905,2,13.080518567253382
44617,703,5288,6,31.411451257096214
44618,1952,9,0,66.94233485659947
44619,2362,130,0,67.39245150029697
44620,3148,95,0,29.863362756590345
44621,1650,22,0,51.95828098477746
44622,2962,4253,5,69.60027076635808
44623,1255,79,0,51.615022124480255
44624,3201,3897,4,62.56466299899914
44625,2970,1871,2,77.64075315611485
44626,2166,5116,6,61.479953413988504
44627,10,2371,2,33.06085818457168
44628,339,8,0,21.801989304290494
44629,1336,5292,6,27.26349353381819
44630,2078,5130,6,57.65655773313454
44631,717,1089,1,67.97134235149328
44632,1044,5108,6,29.406569322518443
44633,2014,4253,5,43.105687420992005
44634,1881,4225,5,60.03985540616267
44635,2536,90,0,88.8352534500301
44636,169,2200,2,77.09409405268316
44637,1591,5129,6,29.505012178195134
44638,1304,5073,6,63.82872355573581
44639,1126,5120,6,53.91023407577405
44640,2666,5060,6,76.53384738281999
44641,1493,16,0,59.234296940544155
44642,1545,1119,1,48.993801097474744
44643,2509,1905,2,70.53136076463113
44644,2350,5089,6,81.03776476543442
44645,2388,5134,6,54.67573795826223
44646,1865,1247,1,81.87623876876681
44647,575,5289,6,52.46088764390065
44648,2215,1862,2,25.630606978057394
44649,2328,840,0,51.421296736685896
44650,249,1137,1,66.72744042421903
44651,689,5061,6,69.28944481862615
44652,1618,1133,1,55.56322138102797
44653,857,5073,6,51.19560280512927
44654,3098,18,0,42.03300431921459
44655,536,1862,2,51.02273541298108
44656,703,5072,6,37.24205739716599
44657,2332,12,0,14.469629716747676
44658,474,1874,2,64.75985587850674
44659,469,116,0,24.712303445565507
44660,1700,10,0,75.25147647167451
44661,2382,69,0,66.64519783184251
44662,2349,3687,4,33.24748288044154
44663,1693,1127,1,31.360627343163635
44664,1882,86,0,53.140670584868225
44665,1932,0,0,69.59989999897938
44666,1967,0,0,89.07278486142032
44667,2481,19,0,66.47474293358812
44668,2334,95,0,89.37733705225584
44669,1979,38,0,38.220464583228825
44670,414,91,0,68.11357787564697
44671,1859,5061,6,18.80632169470812
44672,2985,45,0,27.280322149751537
44673,1494,8,0,48.01762494504104
44674,1730,33,0,52.06067586897083
44675,2629,5290,6,51.96015340157373
44676,2230,1,0,44.27847516160327
44677,2666,5087,6,85.34450514549643
44678,1863,2499,2,66.85401795291507
44679,2203,82,0,77.67473267102801
44680,2985,19,0,40.32241729959076
44681,716,5071,6,55.06893069327934
44682,408,45,0,17.547829509774086
44683,2550,0,0,74.52988665214724
44684,1656,2938,3,72.47927467631308
44685,2397,1055,1,31.26549056182999
44686,2375,1693,1,51.80031438174134
44687,772,1200,1,65.43979354009069
44688,1288,5073,6,60.41103322279895
44689,1748,6830,7,86.78233801632395
44690,465,85,0,29.910475672886655
44691,1788,15,0,44.102097444350676
44692,2683,1348,1,46.746848340973564
44693,2073,1115,1,48.1811377179884
44694,934,5133,6,69.05989394041988
44695,1480,5066,6,50.64475216994609
44696,2280,1905,2,28.86957917314605
44697,2082,91,0,42.257737021575636
44698,1346,5288,6,67.10430767147618
44699,1158,5526,6,59.82403620225362
44700,2763,5079,6,32.9197519959101
44701,742,50,0,78.72317591801563
44702,1983,19,0,83.2108238836566
44703,1966,5109,6,83.81547063500129
44704,627,76,0,32.71332231266309
44705,3003,5095,6,79.17429819259183
44706,1748,49,0,70.0395641985718
44707,3132,1213,1,18.936125586176345
44708,2482,45,0,66.07151964865312
44709,435,1955,2,67.39617553511316
44710,2023,4097,4,72.32565351779945
44711,2872,38,0,32.074952255212224
44712,2628,1,0,34.13782895964558
44713,2239,95,0,34.12462567315204
44714,2008,110,0,69.63380267753512
44715,435,58,0,67.20321438703533
44716,1741,5133,6,55.71438980226918
44717,3231,2513,2,47.1784086227294
44718,2962,15,0,55.56017916767873
44719,1748,89,0,42.45601617071827
44720,1383,5062,6,54.665338764466355
44721,1094,54,0,52.43826741350433
44722,1704,5135,6,66.39097416226039
44723,677,1086,1,35.630352156050016
44724,1366,8,0,24.083089744980036
44725,1616,5132,6,29.33444737268198
44726,1415,64,0,35.78621921136144
44727,1872,1266,1,74.87066049893009
44728,1565,5293,6,69.33411166293389
44729,1396,1240,1,23.10072106339048
44730,600,1198,1,45.83789069094993
44731,89,1079,1,37.77214700558171
44732,1955,67,0,50.58441601074153
44733,2465,67,0,22.904328242771456
44734,886,4300,5,81.13440426344295
44735,1984,1178,1,63.77019562983881
44736,778,2940,3,32.85238323935077
44737,1673,13,0,29.010693709849264
44738,2897,1983,2,89.73029336628646
44739,1938,5080,6,34.0720179718637
44740,2865,4919,5,64.87148392355874
44741,1626,131,0,47.84337635386068
44742,2150,76,0,40.660036937099626
44743,326,5291,6,79.47114742473299
44744,1600,4144,5,49.58436950548737
44745,2893,5069,6,30.247886456604448
44746,1341,5286,6,11.298894489435131
44747,1385,1115,1,63.9076827913139
44748,2967,6715,7,50.83762256658367
44749,443,5819,7,64.25235247351829
44750,1601,1905,2,64.88817147122873
44751,3082,1711,1,68.77311006337706
44752,2607,4352,5,66.24715201416085
44753,427,1873,2,40.99955479807991
44754,2268,4247,5,33.87143732791154
44755,825,1188,1,69.37903446740951
44756,2342,2211,2,71.1306169710889
44757,2105,89,0,36.827954440978516
44758,400,5288,6,78.79291650269391
44759,448,5134,6,53.534440568389954
44760,960,63,0,79.39910261793867
44761,3247,64,0,51.81616646731443
44762,555,69,0,35.4673583712093
44763,2137,71,0,68.68342132439797
44764,3047,83,0,63.397843058931684
44765,788,81,0,37.430808164912335
44766,1279,1,0,46.17230011106415
44767,1591,5083,6,43.757192672624214
44768,1772,1880,2,54.2806477137348
44769,1104,5130,6,50.62753601225691
44770,1580,1052,1,64.94888515127576
44771,2073,1108,1,48.11121742463774
44772,181,3937,4,51.757278748055995
44773,2595,81,0,69.80757506926395
44774,676,71,0,41.82253005244533
44775,152,5061,6,31.161854912355093
44776,3216,5121,6,63.88301801914289
44777,1536,8,0,32.65472832997516
44778,2166,5118,6,59.15899565091346
44779,2672,130,0,80.14779065312378
44780,427,91,0,39.18412363453029
44781,1986,5212,6,69.08060282305767
44782,906,44,0,39.211646513084155
44783,2526,5290,6,68.72036537673696
44784,1108,1054,1,77.38698993583348
44785,3155,67,0,71.74312187957541
44786,2665,4,0,23.83022361447568
44787,151,97,0,70.09578781804895
44788,1954,45,0,31.63219391144664
44789,1001,148,0,44.74796190021726
44790,2897,5070,6,31.068060334728994
44791,2587,1102,1,25.552907550157247
44792,266,5287,6,34.648588141844904
44793,1657,2944,3,30.165771647392294
44794,1917,4148,5,29.461050863958683
44795,1322,1039,1,48.70821851948556
44796,1068,1219,1,49.20743488002228
44797,1984,29,0,65.24665871246148
44798,552,12,0,67.64709612451558
44799,1774,5124,6,75.3476298517658
44800,2866,42,0,86.8604814413948
44801,2330,5081,6,49.73167848615904
44802,1553,117,0,39.25930846821276
44803,2822,1920,2,46.45363105674725
44804,2962,1180,1,63.96757896934248
44805,1039,1921,2,65.99047325555276
44806,3242,5286,6,65.51386586478272
44807,3011,334,0,51.759225677242
44808,878,5289,6,25.193509455137466
44809,1144,2941,3,36.43057684946454
44810,3229,10,0,77.6017092971182
44811,2673,16,0,47.09314319848899
44812,1423,1,0,55.6369150757981
44813,1457,44,0,93.10662338276485
44814,1969,5084,6,68.80761800637836
44815,3097,42,0,66.0245069673571
44816,1750,1930,2,77.82103916127977
44817,2303,4226,5,54.906402125267405
44818,442,83,0,46.9609558155602
44819,2482,5290,6,36.32575887329792
44820,2830,95,0,56.257164119603985
44821,1094,1126,1,52.07385888668811
44822,1215,134,0,36.018293001930935
44823,1986,5487,6,84.00250404672546
44824,2871,4283,5,46.20183364824722
44825,1986,5494,6,32.9926583334706
44826,705,134,0,44.977171966833865
44827,520,4283,5,66.81539246472715
44828,1008,13,0,68.70021883271615
44829,169,1175,1,62.48545003838412
44830,498,12,0,61.49766683354736
44831,2927,86,0,66.82655934309983
44832,1104,5124,6,54.04281606574595
44833,2150,19,0,68.13713809562059
44834,919,2938,3,44.93282861892672
44835,1838,50,0,38.95999459025036
44836,749,1219,1,65.1876563578303
44837,1627,3250,3,94.05230004980412
44838,2709,96,0,24.38543395219369
44839,1303,526,0,35.132206546776274
44840,140,5284,6,43.53615386020945
44841,1085,1905,2,67.2741352586808
44842,245,50,0,72.30428568388659
44843,266,5128,6,58.94356850222353
44844,2257,1955,2,34.870489610230265
44845,72,37,0,16.572286374005245
44846,2859,37,0,39.15954714400867
44847,2611,5092,6,28.828307506332877
44848,624,97,0,68.89031387500698
44849,2550,1126,1,76.0662644345409
44850,1036,6403,7,32.31432558558304
44851,2837,1186,1,68.99706657369975
44852,224,5285,6,31.104497133033284
44853,2820,4,0,61.84927697995929
44854,1406,54,0,90.05373603079157
44855,489,1377,1,75.16497523037327
44856,137,3998,4,58.30397818788227
44857,1971,5077,6,69.02095371751608
44858,253,35,0,24.26710893990371
44859,2240,1885,2,49.81137029099398
44860,2396,19,0,56.163124715817425
44861,2332,37,0,29.096287722582336
44862,1678,4147,5,35.3093028611542
44863,968,1102,1,30.483038650995738
44864,1184,76,0,45.401658233122276
44865,447,29,0,79.43882761329469
44866,3052,1153,1,78.00066912144338
44867,985,90,0,62.771112252612824
44868,2137,44,0,67.3608589184225
44869,2783,1266,1,64.16258460049214
44870,2070,5445,6,44.456254060521246
44871,2402,73,0,49.33696639549218
44872,366,36,0,31.865427768867725
44873,326,5128,6,86.75646402883177
44874,2505,13,0,50.248211282907164
44875,1552,89,0,53.02555140782805
44876,375,4253,5,66.83147137121315
44877,1966,5077,6,70.50818162979724
44878,2175,1919,2,57.02012454179151
44879,1294,4014,4,61.92902983979818
44880,1563,13,0,36.12881366314413
44881,2084,86,0,17.095676019917132
44882,1700,5062,6,19.48420403706078
44883,965,8,0,21.19843654712591
44884,1091,1889,2,77.56673692590273
44885,2213,86,0,62.474564110073516
44886,1336,4281,5,72.76728938577159
44887,2445,96,0,18.54096511187801
44888,2036,69,0,59.35647091091747
44889,2285,1879,2,35.28579208846904
44890,3098,1919,2,57.49967705219998
44891,277,96,0,51.70862151347561
44892,195,1,0,58.85877291367748
44893,2756,1885,2,50.31076184299654
44894,3151,86,0,62.93408330573968
44895,2333,1885,2,15.7185649514323
44896,1763,161,0,32.9058179985834
44897,211,1919,2,54.598968713674466
44898,1814,21,0,42.92302648124561
44899,1554,4056,4,24.548424426825306
44900,2607,1063,1,68.18326112678547
44901,2600,38,0,25.75093313601409
44902,471,4287,5,38.163193936173776
44903,2135,82,0,54.04282692729252
44904,2660,5292,6,63.652428706695034
44905,1351,3937,4,72.1119119137073
44906,688,154,0,56.40088328668092
44907,1487,61,0,84.65031339955291
44908,2079,54,0,72.0478873732395
44909,191,1057,1,79.23582463835088
44910,1949,69,0,92.42109568902387
44911,1040,5134,6,68.17729936650912
44912,1894,2499,2,63.06383491390258
44913,2788,2939,3,32.537259611455866
44914,1377,5217,6,50.96075938006469
44915,689,5532,6,68.36536121559486
44916,1944,2149,2,40.122995905105746
44917,1503,1178,1,54.9435857137634
44918,2071,4125,4,68.7425635670973
44919,1603,5129,6,31.638308760366044
44920,1747,5063,6,48.232421214807005
44921,28,38,0,19.957122755003198
44922,1960,6332,7,65.27386422378486
44923,351,6191,7,31.89605425513166
44924,901,1152,1,68.81643031318369
44925,2863,429,0,56.510940821745116
44926,2509,45,0,60.7516106674919
44927,2009,13,0,77.57306761833057
44928,1792,1889,2,49.72803669147882
44929,1990,76,0,65.98883732801063
44930,3012,4433,5,16.28976003240239
44931,1312,3046,3,48.274834985461546
44932,1675,4287,5,50.90679292301933
44933,2170,4284,5,62.855297251457834
44934,1043,1921,2,62.18428477133822
44935,965,1,0,21.466307224403067
44936,2957,1184,1,51.499511777702764
44937,1896,95,0,48.99101853629386
44938,263,5289,6,61.471739626298415
44939,2203,1115,1,77.00707893730683
44940,1012,21,0,70.06955004982673
44941,745,1153,1,64.79507151415272
44942,943,5286,6,64.03943819009238
44943,115,97,0,21.866010223061465
44944,1199,5291,6,76.2921864497553
44945,2833,5626,6,81.86526696805342
44946,2837,1241,1,47.52969743380053
44947,1611,5061,6,45.01441701139742
44948,2007,85,0,32.86114568071269
44949,2578,35,0,63.72243109149048
44950,3019,5077,6,33.88659835362604
44951,757,5458,6,50.536916269622466
44952,1229,1690,1,51.16847339580293
44953,1641,5078,6,35.95137015398228
44954,351,38,0,76.63058870070415
44955,2992,5291,6,49.37497776388172
44956,1041,1190,1,47.27207092123945
44957,1302,61,0,34.07681137382827
44958,2471,42,0,85.67638178787917
44959,1969,1851,2,53.73342337906842
44960,681,1921,2,71.86407335143586
44961,868,5285,6,82.60994128154776
44962,2355,3998,4,65.73823921275105
44963,2009,36,0,66.75095118060054
44964,3000,1885,2,48.40241512417213
44965,1503,1885,2,14.022848323645093
44966,2370,55,0,83.36366105102327
44967,2325,5483,6,67.15781064279726
44968,520,5039,5,76.05204983983762
44969,1857,1180,1,31.714559219055015
44970,2823,8,0,31.030646020142434
44971,31,1092,1,48.993820800737055
44972,678,1908,2,59.27503213184825
44973,219,119,0,57.42309930758992
44974,2893,5293,6,42.59710453281233
44975,2771,1908,2,39.73459903762363
44976,2629,4050,4,67.64053835727472
44977,2738,1157,1,50.02386619880115
44978,1375,12,0,73.56207311146271
44979,1012,49,0,50.32528067095271
44980,1748,1939,2,69.01836149470807
44981,2135,1180,1,18.594400657844684
44982,73,55,0,43.162006373253114
44983,1648,5109,6,55.03843843391609
44984,3000,1918,2,32.70597763637472
44985,56,1238,1,36.55182655223291
44986,1525,1245,1,51.3258980476015
44987,1387,35,0,36.07589773375267
44988,2286,1874,2,33.20473581762615
44989,1749,1152,1,78.52353666938639
44990,1284,5122,6,54.061616027535266
44991,2767,1213,1,48.033701233539695
44992,2044,5072,6,71.20156616485991
44993,2562,5074,6,62.08595228976295
44994,5,5064,6,51.98539684244671
44995,1363,1920,2,51.21160472248788
44996,1608,1178,1,60.851992106172496
44997,1700,5079,6,49.22237573480493
44998,2415,0,0,76.21977266622154
44999,1209,6072,7,87.01392683623165
45000,1767,4405,5,71.31565123400642
45001,2209,3253,3,53.563559165801195
45002,89,54,0,81.3601260314534
45003,207,6071,7,51.51241122021401
45004,1305,4788,5,49.21954660870864
45005,2100,1908,2,61.90482170877212
45006,1487,76,0,37.420919861121426
45007,2007,8,0,62.28071713463102
45008,465,5078,6,85.39903871757099
45009,318,1952,2,46.76794451186183
45010,824,3937,4,64.09939914567154
45011,1043,1885,2,24.47507052634684
45012,1385,1921,2,72.10637591788107
45013,2543,4280,5,34.51764996946
45014,219,5457,6,50.51256976536422
45015,2152,131,0,32.1244987119283
45016,375,1921,2,28.257697100515134
45017,1486,1102,1,84.04763156134169
45018,542,3757,4,81.8534108330119
45019,2009,4297,5,87.08195005181042
45020,2252,1179,1,65.10143055960494
45021,1870,1128,1,91.55429403537286
45022,3225,159,0,31.175464611819773
45023,998,5072,6,30.24282316586134
45024,691,5061,6,69.62738777625384
45025,2754,42,0,54.70844879102614
45026,2179,85,0,52.84635523279376
45027,1741,5089,6,71.42485306849946
45028,3200,5342,6,80.35103534130148
45029,644,67,0,53.1972715330335
45030,1991,5083,6,46.82107777943328
45031,3190,3802,4,61.95313219417082
45032,2382,13,0,68.49939342134155
45033,2607,18,0,77.89566446698116
45034,1619,44,0,56.63868603165484
45035,81,5081,6,30.21717216630555
45036,555,4297,5,70.11451361282496
45037,937,4,0,36.90273482007986
45038,2349,3686,4,66.27775535061244
45039,221,1921,2,56.493000188928924
45040,436,5118,6,26.117695989152622
45041,73,76,0,30.67229111009541
45042,1353,45,0,43.9189278336941
45043,2491,5066,6,64.4350592719786
45044,339,1047,1,62.63975916993515
45045,2775,805,0,67.4374063503533
45046,2279,137,0,67.35077276377376
45047,813,1921,2,48.009445543732085
45048,2008,1133,1,43.76821874324216
45049,351,1171,1,81.76649316644938
45050,344,42,0,49.04009676188755
45051,773,124,0,21.280683592414636
45052,2607,1133,1,65.80472452197255
45053,1415,13,0,78.6081531552914
45054,1125,3120,3,53.32424547216391
45055,2701,1879,2,61.684860151976466
45056,2315,129,0,46.96604059523881
45057,2830,4289,5,58.85812608821347
45058,3120,42,0,63.27608994358459
45059,1579,5061,6,55.134274169739065
45060,2045,58,0,15.057332689683003
45061,1950,97,0,51.47733875599035
45062,1507,4579,5,29.453483623687628
45063,157,5128,6,36.4927320810612
45064,2452,5070,6,84.14513011795287
45065,1032,4,0,64.808122749921
45066,32,3687,4,35.18705565129953
45067,2168,1905,2,53.601637344361
45068,2999,49,0,60.45733054614599
45069,1383,42,0,50.62692573587932
45070,3265,1905,2,40.52144854569588
45071,1621,1036,1,29.149447093768206
45072,2434,5290,6,52.618364161780654
45073,520,3820,4,50.718457934089656
45074,3029,1121,1,65.24498563778258
45075,703,5079,6,31.701686484849475
45076,2014,4247,5,79.74750976571637
45077,25,1179,1,71.02769432374629
45078,1278,5083,6,62.83769562304445
45079,2501,13,0,56.08335905998903
45080,2869,1138,1,34.551860864232296
45081,1089,5308,6,52.400841727986496
45082,960,4148,5,51.13342822402919
45083,1537,5083,6,21.930212444645676
45084,1255,4098,4,48.86028601242042
45085,1156,1974,2,54.02618472603361
45086,376,1893,2,63.347654598780636
45087,528,1348,1,65.67266133648872
45088,1247,1885,2,59.683082749281674
45089,1708,4,0,69.00432382928943
45090,2578,15,0,48.19121820659339
45091,2628,9,0,40.611782985273926
45092,1192,73,0,55.35684933082678
45093,1906,1178,1,52.378008255270956
45094,1294,5469,6,58.09183363100172
45095,568,5109,6,63.886143632749445
45096,1567,5077,6,43.95742866695046
45097,1493,73,0,63.28706235887442
